Date,Close,High,Low,Open,Volume
2022.9.22,27269274,27369242,25889942,25906992,5.77814E+13
2022.9.23,27460346,27448416,26407044,27267656,5.53487E+13
2022.9.24,26942822,27478218,26836062,27459424,3.72047E+13
2022.9.25,26751810,27224132,26600642,26941826,3.32368E+13
2022.9.26,27503214,27557772,26814424,26754376,6.31668E+13
2022.9.27,27263106,28915100,27023216,27502024,8.3558E+13
2022.9.28,27639942,28014546,26697668,27254652,7.55088E+13
2022.9.29,27999444,28131658,27126500,27641450,5.8705E+13
2022.9.30,27986246,28872454,27684356,27999990,6.33345E+13
2022.10.1,27813858,28042942,27697182,27985260,2.69604E+13
2022.10.2,27427866,27897700,27322028,27813504,2.99077E+13
2022.10.3,28131188,28178108,27400672,27427808,4.37011E+13
2022.10.4,28814256,28875988,28034242,28131194,5.08469E+13
2022.10.5,28569750,28824068,28172554,28812920,4.70814E+13
2022.10.6,28110236,28705006,28020320,28570208,4.88962E+13
2022.10.7,27852502,28133322,27590672,28113216,4.16463E+13
2022.10.8,27664920,27930652,27497998,27851760,2.34202E+13
2022.10.9,27555228,27844404,27569018,27666218,2.38581E+13
2022.10.10,27349706,27809928,27296526,27555214,3.91854E+13
2022.10.11,27277820,27519526,27175992,27346158,4.11092E+13
2022.10.12,27297446,27362618,27200406,27279578,3.55515E+13
2022.10.13,27742750,27854400,26494226,27296762,6.32919E+13
2022.10.14,27659770,28411648,27558492,27742220,5.54364E+13
2022.10.15,27489618,27698530,27419862,27659454,2.33442E+13
2022.10.16,27779906,27953798,27491462,27491462,2.59356E+13
2022.10.17,27982022,28121332,27562978,27780582,3.93201E+13
2022.10.18,27559372,27965180,27333858,27981606,4.35889E+13
2022.10.19,27471930,27570546,27454928,27560244,3.21883E+13
2022.10.20,27259234,27482438,27210988,27469850,3.50423E+13
2022.10.21,27399950,27516772,27116940,27258464,4.63885E+13
2022.10.22,27451000,27507542,27342462,27399824,2.30153E+13
2022.10.23,27963336,28079560,27330964,27450350,3.16244E+13
2022.10.24,27953598,28057608,27729248,27964426,4.36411E+13
2022.10.25,28682214,29032808,27688184,27952720,6.81686E+13
2022.10.26,29350904,29568212,28686898,28677048,8.32264E+13
2022.10.27,28833274,29502136,28789974,29354242,7.05347E+13
2022.10.28,29286588,29546114,28645520,28836286,6.25605E+13
2022.10.29,29603870,29845494,29245540,29286236,5.74059E+13
2022.10.30,29343828,29743980,29218492,29603168,4.47736E+13
2022.10.31,29220210,29701076,28989558,29341114,6.51082E+13
2022.11.1,29027632,29226498,28843204,29218960,5.6424E+13
2022.11.2,28705116,29186648,28600062,29024354,7.91007E+13
2022.11.3,28780032,28929662,28666738,28709654,6.15599E+13
2022.11.4,29688808,29817014,28750534,28778298,8.99523E+13
2022.11.5,29883278,30113794,29619182,29685440,5.31401E+13
2022.11.6,29382476,29971296,29373638,29886598,4.92589E+13
2022.11.7,28710026,29678610,28552778,29379858,7.45674E+13
2022.11.8,25485906,28673974,24286980,28707038,1.63561E+14
2022.11.9,21773344,25576242,21501756,25489328,1.41088E+14
2022.11.10,23738096,24409758,21656968,21776604,1.12304E+14
2022.11.11,22385276,23683830,21809164,23733346,7.34226E+13
2022.11.12,22076312,22427830,21882600,22388670,3.90529E+13
2022.11.13,21490460,22236086,21447448,22077020,3.57564E+13
2022.11.14,22010058,22682096,21110710,21488704,6.5733E+13
2022.11.15,22230282,22383548,21892196,22009110,4.81868E+13
2022.11.16,22284208,22514844,21861230,22229924,4.53526E+13
2022.11.17,22413006,22287218,22077708,22285526,3.74307E+13
2022.11.18,22375190,22692454,22190544,22413534,3.59956E+13
2022.11.19,22393976,22509660,22204848,22373102,2.15828E+13
2022.11.20,21831544,22441188,21773736,22395814,2.85606E+13
2022.11.21,21466838,21830728,21208776,21830728,5.08949E+13
2022.11.22,21905648,22012656,21269410,21460064,4.15751E+13
2022.11.23,22210992,22304214,21838172,21913522,4.40709E+13
2022.11.24,22023164,22410060,21898466,22212238,3.4656E+13
2022.11.25,22065910,22066996,21696318,22020252,2.49459E+13
2022.11.26,21989036,22259596,21924858,22065558,2.40401E+13
2022.11.27,21962832,22162872,21952680,21988504,2.73041E+13
2022.11.28,21750186,22013994,21460568,21956950,3.72081E+13
2022.11.29,21800638,21923564,21615328,21750612,3.12616E+13
2022.11.30,22428670,22457898,21801294,21801294,3.8569E+13
2022.12.1,22129378,22432596,22027674,22427934,2.98613E+13
2022.12.2,22187062,22187062,22053816,22131400,2.53694E+13
2022.12.3,21969210,22222612,21943100,22188930,2.10721E+13
2022.12.4,22272562,22308032,21962978,21969124,2.18748E+13
2022.12.5,22158212,22466968,22064624,22270492,2.89908E+13
2022.12.6,22559482,22555782,22373570,22158752,2.62563E+13
2022.12.7,22146864,22663036,22150726,22559486,2.58633E+13
2022.12.8,22696572,22731880,22166052,22145842,2.69941E+13
2022.12.9,22346256,22491656,22304076,22694826,2.65138E+13
2022.12.10,22340480,22455374,22329994,22347650,1.65731E+13
2022.12.11,22308480,22492964,22292342,22341768,1.84195E+13
2022.12.12,22488442,22495508,22153800,22306272,2.56398E+13
2022.12.13,22926432,23138116,22322648,22488446,3.43416E+13
2022.12.14,23089172,23725874,23004430,22927396,3.30928E+13
2022.12.15,22888628,23201108,22834494,23086572,2.76332E+13
2022.12.16,21807538,22916614,21725296,22888208,3.14804E+13
2022.12.17,22000898,22008102,21763714,21806882,1.89467E+13
2022.12.18,21952248,22027452,21873476,22001576,1.43104E+13
2022.12.19,21399202,21932958,21344470,21953640,2.24163E+13
2022.12.20,21707358,21845694,21376270,21401946,2.91747E+13
2022.12.21,21545448,21733502,21468338,21705076,1.9067E+13
2022.12.22,21747472,21553260,21369596,21546532,2.12451E+13
2022.12.23,21504204,21657580,21577846,21746570,1.96252E+13
2022.12.24,21569244,21590942,21499820,21504236,1.24755E+13
2022.12.25,21566244,21585630,21450818,21568924,1.4926E+13
2022.12.26,21580450,21580856,21443298,21566580,1.51613E+13
2022.12.27,21274356,21572870,21174874,21579796,2.00417E+13
2022.12.28,21097826,21319722,21028972,21273372,2.16754E+13
2022.12.29,20980342,21060984,20944984,21097508,1.82446E+13
2022.12.30,20950968,20999188,20587910,20979066,2.01012E+13
2022.12.31,20881450,20984286,20843624,20952344,1.41828E+13
2023.1.1,20976934,20983694,20848310,20881980,1.16642E+13
2023.1.2,21196110,21355044,20930146,20977476,1.53654E+13
2023.1.3,21340292,21310532,21286596,21196588,1.77877E+13
2023.1.4,21440006,21612098,21267144,21340738,2.34215E+13
2023.1.5,21458506,21411704,21411510,21440302,1.74515E+13
2023.1.6,21255736,21287234,21289376,21458170,1.8073E+13
2023.1.7,21259632,21284634,21208366,21255920,9.67339E+12
2023.1.8,21428022,21428022,21220728,21258464,1.22477E+13
2023.1.9,21317794,21517602,21431594,21431594,2.30882E+13
2023.1.10,21635552,21704814,21289256,21313326,1.96043E+13
2023.1.11,22281418,22281418,21622532,21635636,2.28248E+13
2023.1.12,23388006,23570480,22431928,22508394,4.33454E+13
2023.1.13,24641782,24709542,23186890,23387160,3.61714E+13
2023.1.14,25962156,26084576,24639620,24642972,4.823E+13
2023.1.15,25847394,25983752,25505062,25963622,2.38886E+13
2023.1.16,26286438,26535110,25689514,25849158,3.32684E+13
2023.1.17,26184206,26538080,25995042,26294138,3.09337E+13
2023.1.18,25617986,26441842,25347618,26183626,3.71546E+13
2023.1.19,25990632,26090184,25613776,25615466,2.6072E+13
2023.1.20,27915516,27934974,25803722,25988882,3.54526E+13
2023.1.21,28039940,28661268,27712742,27916594,3.99374E+13
2023.1.22,27967290,28383526,27560178,28040384,3.04611E+13
2023.1.23,28215856,28457406,27909200,27968120,3.26255E+13
2023.1.24,27914388,28465966,27807442,28209946,3.25617E+13
2023.1.25,28502934,29246858,27661718,27917838,3.78332E+13
2023.1.26,28380988,28622834,28285680,28491954,3.24781E+13
2023.1.27,28387990,28804772,27844194,28378450,3.12228E+13
2023.1.28,28329392,28495210,28179026,28389510,1.80976E+13
2023.1.29,29243740,29422660,28272786,28329834,3.37323E+13
2023.1.30,28135560,29261922,27885768,29243842,3.35131E+13
2023.1.31,28520352,28649908,28008134,28136370,2.81488E+13
2023.2.1,28996970,29044232,28143746,28518566,3.26143E+13
2023.2.2,28758910,29456574,28754896,28993370,3.929E+13
2023.2.3,29261236,29461522,29080760,28755898,3.37956E+13
2023.2.4,29114646,29395774,29064668,29257492,1.95155E+13
2023.2.5,28645316,29228934,28503090,29115146,2.44133E+13
2023.2.6,28713130,29159236,28625336,28643264,3.00566E+13
2023.2.7,29212970,29261650,28708214,28709544,3.41399E+13
2023.2.8,28923026,29351004,28690422,29211870,3.19894E+13
2023.2.9,27598904,29077606,27530416,28932062,4.1201E+13
2023.2.10,27452944,27762404,27289442,27598862,3.43345E+13
2023.2.11,27731612,27757652,27411438,27453778,2.07392E+13
2023.2.12,27626850,27972680,27493236,27731648,2.25966E+13
2023.2.13,27768038,27915644,27326242,27625322,3.04555E+13
2023.2.14,28278196,28240970,27563498,27760044,3.40963E+13
2023.2.15,31213578,31213578,28250184,28277916,4.17117E+13
2023.2.16,30468364,32437838,30446276,31212946,5.07086E+13
2023.2.17,31834562,32305764,30263404,30465536,5.35964E+13
2023.2.18,31931152,32135324,31707098,31834166,2.54314E+13
2023.2.19,31526666,32516584,31526666,31929532,3.31174E+13
2023.2.20,32189996,32424808,31031604,31538306,3.7581E+13
2023.2.21,31918278,32630364,31610516,32195054,4.08209E+13
2023.2.22,31521952,31941288,30804096,31919668,3.93555E+13
2023.2.23,31094142,31850744,30740446,31524396,3.95713E+13
2023.2.24,30500962,31293192,30279458,31092214,3.52522E+13
2023.2.25,30470984,30516850,30058378,30503590,2.11692E+13
2023.2.26,30978638,31100762,30351134,30469374,2.18845E+13
2023.2.27,31019684,31444266,30541950,30978950,2.98828E+13
2023.2.28,30600802,31092330,30533116,31018320,2.71478E+13
2023.3.1,30883694,31204412,30567020,30605530,3.2211E+13
2023.3.2,30785962,30978886,30576728,30884308,2.67349E+13
2023.3.3,28977148,30790148,28770418,30787492,3.37712E+13
2023.3.4,28965060,29032216,28765030,28977464,1.44687E+13
2023.3.5,29071516,29302396,28905186,28966088,1.72559E+13
2023.3.6,29144106,29314794,28955092,29073204,2.25479E+13
2023.3.7,29290100,29261052,29011220,29142240,3.00094E+13
2023.3.8,28598368,29323934,28585160,29285714,2.96762E+13
2023.3.9,26999330,28785904,26793164,28601000,4.02605E+13
2023.3.10,26999330,28787264,26793164,28601000,4.02605E+13
2023.3.11,26659880,27009566,25917352,27004608,5.22682E+13
2023.3.12,27247986,27459442,26503476,26660716,3.98573E+13
2023.3.13,29270572,29298412,27005512,27242200,3.8667E+13
2023.3.14,31377062,31896214,28671798,29260610,6.41433E+13
2023.3.15,32291258,34635788,31345508,31382550,7.12768E+13
2023.3.16,32002478,33353132,31608280,32323686,5.73143E+13
2023.3.17,32617354,32856160,31767496,31999190,4.40917E+13
2023.3.18,35891172,36369324,32640056,32620392,6.63934E+13
2023.3.19,35291596,36286448,34861272,35922828,4.67525E+13
2023.3.20,36682620,37221584,35215472,35296340,4.94133E+13
2023.3.21,36244296,37385268,35725508,36686448,5.84431E+13
2023.3.22,36735800,37143704,35912020,36245804,4.70703E+13
2023.3.23,35470928,37384188,34686948,36713508,4.33615E+13
2023.3.24,36455624,36746844,35135016,35463812,3.1163E+13
2023.3.25,35626672,36473116,35039324,36442936,3.36661E+13
2023.3.26,35628516,36013532,35241744,35618968,1.73421E+13
2023.3.27,36275932,36514136,35564164,35629576,1.7984E+13
2023.3.28,35232324,36473020,34586468,36275592,2.36124E+13
2023.3.29,35375764,35649124,34701044,35223240,2.30712E+13
2023.3.30,37064312,37294480,35379048,35374340,2.70446E+13
2023.3.31,36356028,38039220,35958512,37066536,2.90958E+13
2023.4.1,37206284,37327296,36011936,36354340,2.48247E+13
2023.4.2,37118164,37629548,36969408,37199552,1.42098E+13
2023.4.3,36841856,37259164,36429820,37185852,1.60496E+13
2023.4.4,36360724,37455128,35690360,36820652,2.55877E+13
2023.4.5,36977236,37391192,36146992,36367336,2.00645E+13
2023.4.6,37116604,37723772,36616780,36979388,2.24617E+13
2023.4.7,36992692,37117132,36619020,37112976,1.82533E+13
2023.4.8,36759868,37072288,36606008,36985872,1.42976E+13
2023.4.9,36791596,37067896,36703960,36752828,1.23393E+13
2023.4.10,37299024,37585124,36634528,36797616,1.60282E+13
2023.4.11,39178424,39329012,37288424,37302944,2.54765E+13
2023.4.12,39984052,40359556,39121000,39179348,2.66092E+13
2023.4.13,39878616,40298036,39371688,39979452,2.46794E+13
2023.4.14,39573656,39723572,39632624,39552708,2.27656E+13
2023.4.15,39764632,40285604,39266396,39587320,2.9557E+13
2023.4.16,39546536,39915992,39451820,39771220,1.55751E+13
2023.4.17,39542696,39855728,39336972,39543252,1.67675E+13
2023.4.18,38804056,39547708,38650936,39545032,2.35528E+13
2023.4.19,40030536,40227280,38491144,38809388,2.56539E+13
2023.4.20,38269604,40091324,38069928,40026108,3.26251E+13
2023.4.21,37396276,38429144,37155900,38270932,2.82536E+13
2023.4.22,36289080,37624840,36156236,37400568,2.76184E+13
2023.4.23,37007568,37080264,36146276,36274424,1.74621E+13
2023.4.24,36707036,37011220,36452556,37005764,1.70095E+13
2023.4.25,36694096,37209632,36122852,36707492,2.36003E+13
2023.4.26,37970484,38049312,36411472,36680140,2.37867E+13
2023.4.27,38035400,40160132,36573920,37960372,4.26275E+13
2023.4.28,39487160,40006136,38008884,38043112,3.63785E+13
2023.4.29,39261964,39621140,38719420,39496840,2.34773E+13
2023.4.30,39139156,39412096,38924456,39257020,1.42683E+13
2023.5.1,39166628,40080608,38959220,39135180,1.96071E+13
2023.5.2,37730208,39327888,37174268,39110824,2.50566E+13
2023.5.3,38507192,38757504,37446464,37724308,2.20632E+13
2023.5.4,38738068,39033340,37548212,38507136,2.55388E+13
2023.5.5,38112156,38838332,37995404,38771452,2.05421E+13
2023.5.6,38924988,39096880,38109292,38117132,2.36396E+13
2023.5.7,38094992,39301584,37520816,38930888,2.09738E+13
2023.5.8,37502532,38428296,37484596,38091040,1.48947E+13
2023.5.9,36643956,37980296,36119800,37496576,2.53027E+13
2023.5.10,36686600,36832016,36300896,36645008,1.87402E+13
2023.5.11,36416524,37303792,35486976,36681112,2.72329E+13
2023.5.12,35884832,36365160,35675312,36415640,2.22271E+13
2023.5.13,35986932,36089628,34729020,35867388,2.59294E+13
2023.5.14,35956644,36288692,35860576,35990660,1.34235E+13
2023.5.15,36155000,36450456,35793136,35963216,1.34452E+13
2023.5.16,36322640,36935200,35870528,36156000,1.92525E+13
2023.5.17,36304736,36419024,35867976,36294352,1.70968E+13
2023.5.18,36574660,36627128,35585364,36303152,2.02104E+13
2023.5.19,35823416,36703272,35296024,36578464,2.0324E+13
2023.5.20,35634940,35991548,35424220,35816132,1.49205E+13
2023.5.21,35952264,35986152,35572852,35633236,9.33595E+12
2023.5.22,35454384,36132932,35393188,35937472,1.14596E+13
2023.5.23,35287412,35568568,35105516,35449176,1.45306E+13
2023.5.24,35943132,35985904,35170116,35293568,1.80829E+13
2023.5.25,34730844,35941648,34468484,35941648,2.14956E+13
2023.5.26,35245524,35363796,34233036,34723780,1.84388E+13
2023.5.27,35361112,35683144,34915080,35242828,1.68229E+13
2023.5.28,35558384,35585556,35231216,35362292,1.04445E+13
2023.5.29,37169456,37312040,35471564,35562096,1.92496E+13
2023.5.30,36758300,37627812,36503636,37156148,2.01125E+13
2023.5.31,36570288,36983484,36387156,36757292,1.7493E+13
2023.6.1,35986840,36709704,35644176,36567884,2.06991E+13
2023.6.2,35219320,36090704,35192040,35985192,1.92761E+13
2023.6.3,35594776,35665668,34856608,35225336,1.93814E+13
2023.6.4,35364180,35675252,35211196,35598348,1.09528E+13
2023.6.5,35421304,35798632,35224544,35364172,1.22267E+13
2023.6.6,33508680,35554164,33150726,35426584,2.79844E+13
2023.6.7,35398160,35494864,33074212,33472274,2.84987E+13
2023.6.8,34478012,35480880,34190052,35394088,2.55582E+13
2023.6.9,34372672,34767404,34296972,34480180,1.54367E+13
2023.6.10,34098248,34528180,34136116,34369700,1.41845E+13
2023.6.11,33288126,34163496,32838204,34100036,2.559E+13
2023.6.12,33402892,33741644,33053440,33291720,1.38203E+13
2023.6.13,33282900,33487736,33196210,33395318,1.50053E+13
2023.6.14,32863522,33555664,32642796,33283466,1.79331E+13
2023.6.15,32017380,33178898,31733496,32865462,1.81794E+13
2023.6.16,32491612,32692852,31769202,32013554,2.01194E+13
2023.6.17,33628068,33819896,32209518,32490200,2.08515E+13
2023.6.18,33862088,34192548,33432678,33629624,1.41656E+13
2023.6.19,33636124,34073160,33626340,33861808,1.22171E+13
2023.6.20,34465712,34629588,33684272,33635140,1.64646E+13
2023.6.21,36505352,36584580,34362176,34453692,2.86242E+13
2023.6.22,38697076,39703372,36405516,36484504,4.2975E+13
2023.6.23,38842144,39342588,38559424,38656664,2.68189E+13
2023.6.24,40165484,41146732,38850956,38821500,3.15556E+13
2023.6.25,39982424,40307692,39635112,40182844,1.58992E+13
2023.6.26,39888604,40622628,39689116,39977784,1.66246E+13
2023.6.27,39463264,40030800,39112336,39888948,2.15015E+13
2023.6.28,39820936,40257056,39530476,39467420,2.1318E+13
2023.6.29,39392976,39840548,39156396,39831832,1.9079E+13
2023.6.30,40291224,40657860,39366508,39392896,1.74435E+13
2023.7.1,40117228,41252112,39004928,40285936,3.47336E+13
2023.7.2,40265744,40333152,39921908,40110116,1.19607E+13
2023.7.3,40306136,40497468,39836596,40262048,1.38651E+13
2023.7.4,40704332,40990328,40010448,40311068,1.9952E+13
2023.7.5,39902228,40736556,39744744,40704888,1.66089E+13
2023.7.6,39789540,40198272,39241632,39903712,1.62757E+13
2023.7.7,39167624,40992120,39281160,39780392,2.76697E+13
2023.7.8,39404284,39460672,38958396,39165872,1.73823E+13
2023.7.9,39339712,39437368,39063900,39410332,9.75213E+12
2023.7.10,39173472,39506272,39052952,39338504,1.02615E+13
2023.7.11,39534708,40330312,39058784,39175020,1.92747E+13
2023.7.12,39557980,39827044,39295500,39538816,1.56985E+13
2023.7.13,38750108,39860944,38564576,39559656,1.88776E+13
2023.7.14,39885820,40294220,38535336,38744808,3.00145E+13
2023.7.15,38503944,39901348,38029412,39884136,2.65517E+13
2023.7.16,38455376,38597508,38414324,38501040,1.01695E+13
2023.7.17,38396472,38635308,38193720,38457492,1.08104E+13
2023.7.18,38157452,38376928,37554852,38397096,1.67589E+13
2023.7.19,37777212,38142956,37357752,38158948,1.66245E+13
2023.7.20,37873720,38202352,37779768,37784148,1.53559E+13
2023.7.21,38095764,38335224,37851052,37875400,1.874E+13
2023.7.22,38482084,38680456,37992520,38112508,1.41181E+13
2023.7.23,38305892,38588680,38167340,38482024,1.01302E+13
2023.7.24,38708272,39024920,38266936,38329448,1.18631E+13
2023.7.25,37372128,38698132,37036156,38704568,1.97202E+13
2023.7.26,37250884,37479000,37248536,37374760,1.30852E+13
2023.7.27,37440652,37790572,37310116,37248808,1.72154E+13
2023.7.28,37512908,37843156,37323136,37439156,1.3832E+13
2023.7.29,37334540,37676116,37334184,37514804,1.42854E+13
2023.7.30,37382512,37433352,37264404,37334796,8.25376E+12
2023.7.31,37278904,37492344,37003788,37382736,1.10511E+13
2023.8.1,37364148,37623292,37242540,37282732,1.49006E+13
2023.8.2,38263876,38263876,36981840,37365120,2.35604E+13
2023.8.3,37784948,38672428,37643528,38300512,2.49022E+13
2023.8.4,37860224,38231380,37743244,37797720,1.65829E+13
2023.8.5,37913780,38131736,37681796,37854648,1.56963E+13
2023.8.6,37872096,37950780,37762128,37915472,8.60453E+12
2023.8.7,37872088,38017856,37770000,37874148,9.48021E+12
2023.8.8,38171200,38208176,37585520,37867728,1.7814E+13
2023.8.9,39201748,39742236,38252724,38170468,2.31408E+13
2023.8.10,38873960,39529960,38616096,39203332,2.41694E+13
2023.8.11,38807480,38878428,38669800,38877216,1.56463E+13
2023.8.12,39116600,39189816,38902668,38801296,1.35657E+13
2023.8.13,39140884,39206280,39063208,39119356,8.24221E+12
2023.8.14,38964148,39174772,38940272,39141720,9.75324E+12
2023.8.15,39279784,39630080,38757972,38964612,1.87176E+13
2023.8.16,39060992,39284948,38929792,39279256,1.6926E+13
2023.8.17,38566008,39117496,38566008,39059288,2.0087E+13
2023.8.18,35725964,38581884,33988020,38563352,4.16967E+13
2023.8.19,34910576,35868776,34406468,35687816,3.2199E+13
2023.8.20,34973088,35178460,34579356,34908264,1.42478E+13
2023.8.21,35098480,35193516,34849944,34973968,1.21105E+13
2023.8.22,35031176,35147580,34691132,35097284,1.79306E+13
2023.8.23,34896688,35037760,34215384,35040036,1.94431E+13
2023.8.24,35149252,35675776,34548288,34908508,2.25873E+13
2023.8.25,34756444,35025192,34382072,35149092,1.70997E+13
2023.8.26,34503004,34699748,34287632,34758180,1.64332E+13
2023.8.27,34451068,34582104,34418504,34502428,7.99378E+12
2023.8.28,34558660,34658912,34393628,34450776,9.15804E+12
2023.8.29,34555700,34752744,34334220,34558556,1.4564E+13
2023.8.30,36625112,37056180,34308132,34550848,3.87927E+13
2023.8.31,36142408,36651896,35785044,36623384,2.16395E+13
2023.9.1,34375868,36351016,34134348,36148580,2.67528E+13
2023.9.2,34016964,34407196,33492372,34379244,2.26811E+13
2023.9.3,34106716,34240520,33954168,34017208,1.33169E+13
2023.9.4,34259896,34394600,34038464,34107608,1.18237E+13
2023.9.5,34090932,34336576,33795948,34258056,1.41061E+13
2023.9.6,34340664,34435000,33931324,34094292,1.47789E+13
2023.9.7,34366920,34636600,33902648,34345924,1.70181E+13
2023.9.8,35031184,35208644,34279280,34360348,1.48031E+13
2023.9.9,34617984,35195680,34257444,35037876,1.44553E+13
2023.9.10,34604652,34639796,34490824,34617680,7.32473E+12
2023.9.11,34520216,34712396,34263340,34604028,1.05564E+13
2023.9.12,33334224,34441936,33057068,34519536,1.93414E+13
2023.9.13,34220268,35119112,33352318,33331578,2.47145E+13
2023.9.14,34904232,34958152,34174284,34225848,1.73961E+13
2023.9.15,35246280,35622452,34682320,34904172,1.83423E+13
2023.9.16,35373864,35682028,34851644,35238504,1.52613E+13
2023.9.17,35320140,35568060,35194656,35370548,9.84033E+12
2023.9.18,35275152,35386232,35156348,35319668,9.00579E+12
2023.9.19,35360808,36359968,35067016,35273568,2.06386E+13
2023.9.20,36160992,36518800,35237460,35369492,1.83491E+13
2023.9.21,36176232,36352216,35795412,36159808,1.77083E+13
2023.9.22,35646888,36300416,35472612,36173344,1.7941E+13
2023.9.23,35501132,35692140,35518460,35642088,1.41296E+13
2023.9.24,35500896,35574084,35422264,35499780,9.89012E+12
2023.9.25,35070284,35683436,35022260,35500872,1.09429E+13
2023.9.26,35225500,35390300,34824492,35066208,1.60705E+13
2023.9.27,35506264,35599512,35314296,35220516,1.35235E+13
2023.9.28,35652924,36270724,35484992,35495768,1.58539E+13
2023.9.29,36434444,36791444,35689596,35657112,1.89834E+13
2023.9.30,36409676,36555416,35956660,36438888,1.40656E+13
2023.10.1,36485704,36653304,36378892,36409632,7.2127E+12
2023.10.2,37860244,37942020,36481884,36485000,1.28582E+13
2023.10.3,37305316,38678728,37103608,37850840,2.68204E+13
2023.10.4,37306556,37643556,37060060,37274780,1.55154E+13
2023.10.5,37583528,37657812,37010368,37305324,1.50653E+13
2023.10.6,36918816,37931536,36900024,37582520,1.59941E+13
2023.10.7,37570148,37981440,36859728,36913716,1.81386E+13
2023.10.8,37600048,37679704,37467744,37570396,8.80962E+12
2023.10.9,37554788,37779292,37293300,37603864,1.06431E+13
2023.10.10,37168868,37800900,36884404,37553956,1.61803E+13
2023.10.11,36773696,37318696,36682232,37176312,1.33897E+13
2023.10.12,35979856,36787864,35635476,36775112,1.8273E+13
2023.10.13,36106524,36122616,35827180,35979820,1.26751E+13
2023.10.14,36346540,36658180,36111152,36101236,2.05197E+13
2023.10.15,36345636,36490808,36281880,36351720,7.29047E+12
2023.10.16,36748924,36925424,36286352,36340636,9.60437E+12
2023.10.17,38448660,39831052,36700744,36752948,3.75244E+13
2023.10.18,38457824,38726332,38026924,38452208,2.01285E+13
2023.10.19,38394472,39037536,38250860,38454824,1.72455E+13
2023.10.20,38971628,39088364,38236036,38399996,1.96054E+13
2023.10.21,40081776,40668824,38859516,38989276,2.90809E+13
2023.10.22,40399728,40898096,39810096,40082360,1.55844E+13
2023.10.23,40501948,40779200,40132232,40400056,1.41064E+13
2023.10.24,44407904,46175548,40699992,40700164,5.14911E+13
2023.10.25,45568060,47243012,44239472,44395920,6.03985E+13
2023.10.26,46684732,47494456,45515484,45587572,3.41709E+13
2023.10.27,46157296,47301572,45854332,46686716,2.62528E+13
2023.10.28,45989148,46417712,45348664,46157096,2.22665E+13
2023.10.29,46232964,46653140,45941688,45986332,1.37796E+13
2023.10.30,46841244,47119508,46040368,46232688,1.51357E+13
2023.10.31,46457872,46993024,46033316,46832104,2.31396E+13
2023.11.1,46866904,46957692,45979596,46454792,2.13034E+13
2023.11.2,47779036,47918900,46228824,46852704,3.02637E+13
2023.11.3,46618620,48184396,45898600,47784868,2.80182E+13
2023.11.4,45465136,46624268,45008980,46624268,2.24607E+13
2023.11.5,45923124,46150676,45313772,45470368,1.25159E+13
2023.11.6,45876884,46257760,45284384,45933352,1.62473E+13
2023.11.7,45498724,45738436,45172288,45870908,1.64834E+13
2023.11.8,46252960,46842536,45252920,45512260,2.45789E+13
2023.11.9,46676900,47120832,46060848,46221532,2.26417E+13
2023.11.10,48332116,49633904,46607548,46648568,4.97409E+13
2023.11.11,49260784,49498192,47987536,48344140,2.99827E+13
2023.11.12,49028540,49383724,48547492,49255636,1.83824E+13
2023.11.13,48864772,49146884,48554688,49023180,1.52256E+13
2023.11.14,48167964,49432848,48059560,48885588,2.51483E+13
2023.11.15,46385260,48870912,45639596,48154016,3.11397E+13
2023.11.16,49353180,49541528,46011124,46398928,3.56539E+13
2023.11.17,46742512,49423272,45924728,49352396,3.36235E+13
2023.11.18,47443208,47582956,46534404,46755512,2.90973E+13
2023.11.19,47428972,47757708,46972140,47480400,1.54088E+13
2023.11.20,48461776,48620964,47207156,47429056,1.67422E+13
2023.11.21,48292056,48708496,47668132,48445608,2.69161E+13
2023.11.22,46420436,48410696,46420436,48282008,3.26272E+13
2023.11.23,48673304,49286468,46235292,46346220,3.17238E+13
2023.11.24,49158160,48916100,48056060,48657824,1.87393E+13
2023.11.25,49187300,50060384,48425104,49166988,2.98916E+13
2023.11.26,49287068,49411780,49053164,49188776,1.18659E+13
2023.11.27,48934800,49416528,48557360,49287116,1.7946E+13
2023.11.28,48371372,48965028,47814928,48902248,2.46737E+13
2023.11.29,48729848,49445852,47719588,48363352,2.79466E+13
2023.11.30,48841112,49483228,48559644,48723432,2.67418E+13
2023.12.1,48938432,49173200,48759792,48844500,2.35084E+13
2023.12.2,50095544,50617920,48914992,48945260,3.04452E+13
2023.12.3,51082308,51344480,50048732,50096232,2.0101E+13
2023.12.4,51746480,51949968,50851760,51076972,2.04117E+13
2023.12.5,54960372,55533192,51746784,51746784,5.21797E+13
2023.12.6,57911392,58340996,54432324,54968440,4.77055E+13
2023.12.7,57514276,58154580,57201976,57910572,3.93229E+13
2023.12.8,56868380,58308672,56622360,57544100,3.63018E+13
2023.12.9,58196564,58887372,56455324,56869000,3.21787E+13
2023.12.10,57615984,58453056,57486340,58214248,2.28854E+13
2023.12.11,57676484,58022664,57430896,57619140,1.71272E+13
2023.12.12,54231496,57714260,52961548,57692712,5.34279E+13
2023.12.13,54346948,55167772,53482952,54224788,3.24894E+13
2023.12.14,55458920,56239828,53661032,54370868,3.46504E+13
2023.12.15,55412260,55915380,54017340,55450544,3.29436E+13
2023.12.16,54439520,55804272,54162856,55417772,2.54989E+13
