Price,Close,High,Low,Open,Volume
Ticker,BTC-KRW,BTC-KRW,BTC-KRW,BTC-KRW,BTC-KRW
Date,,,,,
2022-12-05,22158212.0,22466968.0,22064624.0,22270492.0,28990794091698
2022-12-06,22559482.0,22555782.0,22373570.0,22158752.0,26256253376565
2022-12-07,22146864.0,22663036.0,22150726.0,22559486.0,25863319069012
2022-12-08,22696572.0,22731880.0,22166052.0,22145842.0,26994129647934
2022-12-09,22346256.0,22491656.0,22304076.0,22694826.0,26513756656942
2022-12-10,22340480.0,22455374.0,22329994.0,22347650.0,16573074518462
2022-12-11,22308480.0,22492964.0,22292342.0,22341768.0,18419530505825
2022-12-12,22488442.0,22495508.0,22153800.0,22306272.0,25639754562746
2022-12-13,22926432.0,23138116.0,22322648.0,22488446.0,34341637295890
2022-12-14,23089172.0,23725874.0,23004430.0,22927396.0,33092815657647
2022-12-15,22888628.0,23201108.0,22834494.0,23086572.0,27633239357947
2022-12-16,21807538.0,22916614.0,21725296.0,22888208.0,31480446472697
2022-12-17,22000898.0,22008102.0,21763714.0,21806882.0,18946713647832
2022-12-18,21952248.0,22027452.0,21873476.0,22001576.0,14310446421624
2022-12-19,21399202.0,21932958.0,21344470.0,21953640.0,22416328663401
2022-12-20,21707358.0,21845694.0,21376270.0,21401946.0,29174717611395
2022-12-21,21545448.0,21733502.0,21468338.0,21705076.0,19066987385274
2022-12-22,21747472.0,21553260.0,21369596.0,21546532.0,21245121543238
2022-12-23,21504204.0,21657580.0,21577846.0,21746570.0,19625205821754
2022-12-24,21569244.0,21590942.0,21499820.0,21504236.0,12475515864090
2022-12-25,21566244.0,21585630.0,21450818.0,21568924.0,14926049750357
2022-12-26,21580450.0,21580856.0,21443298.0,21566580.0,15161279765479
2022-12-27,21274356.0,21572870.0,21174874.0,21579796.0,20041719766229
2022-12-28,21097826.0,21319722.0,21028972.0,21273372.0,21675397933938
2022-12-29,20980342.0,21060984.0,20944984.0,21097508.0,18244576602029
2022-12-30,20950968.0,20999188.0,20587910.0,20979066.0,20101170492923
2022-12-31,20881450.0,20984286.0,20843624.0,20952344.0,14182842151915
2023-01-01,20976934.0,20983694.0,20848310.0,20881980.0,11664205615481
2023-01-02,21196110.0,21355044.0,20930146.0,20977476.0,15365444804389
2023-01-03,21340292.0,21310532.0,21286596.0,21196588.0,17787669052216
2023-01-04,21440006.0,21612098.0,21267144.0,21340738.0,23421496568532
2023-01-05,21458506.0,21411704.0,21411510.0,21440302.0,17451489256812
2023-01-06,21255736.0,21287234.0,21289376.0,21458170.0,18073003494409
2023-01-07,21259632.0,21284634.0,21208366.0,21255920.0,9673392179652
2023-01-08,21428022.0,21428022.0,21220728.0,21258464.0,12247667948565
2023-01-09,21317794.0,21517602.0,21431594.0,21431594.0,23088248179392
2023-01-10,21635552.0,21704814.0,21289256.0,21313326.0,19604287140972
2023-01-11,22281418.0,22281418.0,21622532.0,21635636.0,22824806756427
2023-01-12,23388006.0,23570480.0,22431928.0,22508394.0,43345400621155
2023-01-13,24641782.0,24709542.0,23186890.0,23387160.0,36171380876276
2023-01-14,25962156.0,26084576.0,24639620.0,24642972.0,48230037370163
2023-01-15,25847394.0,25983752.0,25505062.0,25963622.0,23888622666063
2023-01-16,26286438.0,26535110.0,25689514.0,25849158.0,33268373823986
2023-01-17,26184206.0,26538080.0,25995042.0,26294138.0,30933729413275
2023-01-18,25617986.0,26441842.0,25347618.0,26183626.0,37154615701698
2023-01-19,25990632.0,26090184.0,25613776.0,25615466.0,26072048888354
2023-01-20,27915516.0,27934974.0,25803722.0,25988882.0,35452622941263
2023-01-21,28039940.0,28661268.0,27712742.0,27916594.0,39937418014968
2023-01-22,27967290.0,28383526.0,27560178.0,28040384.0,30461123025471
2023-01-23,28215856.0,28457406.0,27909200.0,27968120.0,32625524083327
2023-01-24,27914388.0,28465966.0,27807442.0,28209946.0,32561675769194
2023-01-25,28502934.0,29246858.0,27661718.0,27917838.0,37833216030232
2023-01-26,28380988.0,28622834.0,28285680.0,28491954.0,32478129612784
2023-01-27,28387990.0,28804772.0,27844194.0,28378450.0,31222772005860
2023-01-28,28329392.0,28495210.0,28179026.0,28389510.0,18097637552733
2023-01-29,29243740.0,29422660.0,28272786.0,28329834.0,33732316604064
2023-01-30,28135560.0,29261922.0,27885768.0,29243842.0,33513136235537
2023-01-31,28520352.0,28649908.0,28008134.0,28136370.0,28148793446258
2023-02-01,28996970.0,29044232.0,28143746.0,28518566.0,32614276121254
2023-02-02,28758910.0,29456574.0,28754896.0,28993370.0,39290014414844
2023-02-03,29261236.0,29461522.0,29080760.0,28755898.0,33795603917040
2023-02-04,29114646.0,29395774.0,29064668.0,29257492.0,19515498680614
2023-02-05,28645316.0,29228934.0,28503090.0,29115146.0,24413340316450
2023-02-06,28713130.0,29159236.0,28625336.0,28643264.0,30056556127903
2023-02-07,29212970.0,29261650.0,28708214.0,28709544.0,34139926985940
2023-02-08,28923026.0,29351004.0,28690422.0,29211870.0,31989362180342
2023-02-09,27598904.0,29077606.0,27530416.0,28932062.0,41201046557480
2023-02-10,27452944.0,27762404.0,27289442.0,27598862.0,34334471816609
2023-02-11,27731612.0,27757652.0,27411438.0,27453778.0,20739204175472
2023-02-12,27626850.0,27972680.0,27493236.0,27731648.0,22596601860256
2023-02-13,27768038.0,27915644.0,27326242.0,27625322.0,30455495774412
2023-02-14,28278196.0,28240970.0,27563498.0,27760044.0,34096258408506
2023-02-15,31213578.0,31213578.0,28250184.0,28277916.0,41711659690059
2023-02-16,30468364.0,32437838.0,30446276.0,31212946.0,50708647718427
2023-02-17,31834562.0,32305764.0,30263404.0,30465536.0,53596414168316
2023-02-18,31931152.0,32135324.0,31707098.0,31834166.0,25431413528167
2023-02-19,31526666.0,32516584.0,31526666.0,31929532.0,33117360120155
2023-02-20,32189996.0,32424808.0,31031604.0,31538306.0,37580974231783
2023-02-21,31918278.0,32630364.0,31610516.0,32195054.0,40820866298092
2023-02-22,31521952.0,31941288.0,30804096.0,31919668.0,39355451572227
2023-02-23,31094142.0,31850744.0,30740446.0,31524396.0,39571295551176
2023-02-24,30500962.0,31293192.0,30279458.0,31092214.0,35252156150698
2023-02-25,30470984.0,30516850.0,30058378.0,30503590.0,21169228713656
2023-02-26,30978638.0,31100762.0,30351134.0,30469374.0,21884484860535
2023-02-27,31019684.0,31444266.0,30541950.0,30978950.0,29882818252455
2023-02-28,30600802.0,31092330.0,30533116.0,31018320.0,27147750459806
2023-03-01,30883694.0,31204412.0,30567020.0,30605530.0,32211027062696
2023-03-02,30785962.0,30978886.0,30576728.0,30884308.0,26734926878347
2023-03-03,28977148.0,30790148.0,28770418.0,30787492.0,33771183538035
2023-03-04,28965060.0,29032216.0,28765030.0,28977464.0,14468713731951
2023-03-05,29071516.0,29302396.0,28905186.0,28966088.0,17255920179088
2023-03-06,29144106.0,29314794.0,28955092.0,29073204.0,22547871188344
2023-03-07,29290100.0,29261052.0,29011220.0,29142240.0,30009419095109
2023-03-08,28598368.0,29323934.0,28585160.0,29285714.0,29676162861424
2023-03-09,26999330.0,28787264.0,26793164.0,28601000.0,40260508224273
2023-03-10,26659880.0,27009566.0,25917352.0,27004608.0,52268234460373
2023-03-11,27247986.0,27459442.0,26503484.0,26660716.0,39857295776273
2023-03-12,29270572.0,29298412.0,27005512.0,27242200.0,38667029076825
2023-03-13,31377062.0,31896214.0,28671798.0,29260610.0,64143279829966
2023-03-14,32291258.0,34635788.0,31345508.0,31382550.0,71276781541479
2023-03-15,32002478.0,33353132.0,31608280.0,32323686.0,57314278792364
2023-03-16,32617354.0,32856160.0,31767496.0,31999190.0,44091749760662
2023-03-17,35891172.0,36369324.0,32640056.0,32620392.0,66393421739082
2023-03-18,35291596.0,36286448.0,34861272.0,35922828.0,46752524434104
2023-03-19,36682620.0,37221584.0,35215472.0,35296340.0,49413257901324
2023-03-20,36244296.0,37385268.0,35725508.0,36686448.0,58443090568895
2023-03-21,36735800.0,37143704.0,35912020.0,36245804.0,47070257213731
2023-03-22,35470928.0,37384188.0,34686948.0,36713508.0,43361494613109
2023-03-23,36455624.0,36746844.0,35135016.0,35463812.0,31162978801676
2023-03-24,35626672.0,36473116.0,35039324.0,36442936.0,33666113583432
2023-03-25,35628516.0,36013532.0,35241744.0,35618968.0,17342124978869
2023-03-26,36275932.0,36514136.0,35564164.0,35629576.0,17984018291327
2023-03-27,35232324.0,36473020.0,34586468.0,36275592.0,23612368997242
2023-03-28,35375764.0,35649124.0,34701044.0,35223240.0,23071198287251
2023-03-29,37064312.0,37294480.0,35379048.0,35374340.0,27044635949376
2023-03-30,36356028.0,38039220.0,35958512.0,37066536.0,29095844467110
2023-03-31,37206284.0,37327296.0,36011936.0,36354340.0,24824664466770
2023-04-01,37118164.0,37629548.0,36969408.0,37199552.0,14209781631123
2023-04-02,36841856.0,37259164.0,36429820.0,37185852.0,16049648673576
2023-04-03,36360724.0,37455128.0,35690360.0,36820652.0,25587726336231
2023-04-04,36977236.0,37391192.0,36146992.0,36367336.0,20064549118532
2023-04-05,37116604.0,37723772.0,36616780.0,36979388.0,22461652857017
2023-04-06,36992692.0,37117132.0,36619020.0,37112976.0,18253290942742
2023-04-07,36759868.0,37072288.0,36606008.0,36985872.0,14297641772215
2023-04-08,36791596.0,37067896.0,36703960.0,36752828.0,12339328544076
2023-04-09,37299024.0,37585124.0,36634528.0,36797616.0,16028194560346
2023-04-10,39178424.0,39329012.0,37288424.0,37302944.0,25476497701686
2023-04-11,39984052.0,40359556.0,39121000.0,39179348.0,26609158866798
2023-04-12,39878616.0,40318024.0,39371688.0,39979452.0,24679381322594
2023-04-13,39573656.0,39723572.0,39632624.0,39552708.0,22765602638214
2023-04-14,39764632.0,40285604.0,39266396.0,39587320.0,29557017781788
2023-04-15,39546536.0,39915992.0,39451820.0,39771220.0,15575071786106
2023-04-16,39542696.0,39855728.0,39336972.0,39543252.0,16767545859566
2023-04-17,38804056.0,39547708.0,38650936.0,39545032.0,23552802078114
2023-04-18,40030536.0,40129720.0,38491144.0,38809388.0,25653909293269
2023-04-19,38269604.0,40091324.0,38069928.0,40026108.0,32625141702891
2023-04-20,37396276.0,38429144.0,37155900.0,38270932.0,28253570098491
2023-04-21,36289080.0,37624840.0,36156236.0,37400568.0,27618352409106
2023-04-22,37007568.0,37080264.0,36146276.0,36274424.0,17462083543005
2023-04-23,36707036.0,37011220.0,36452556.0,37005764.0,17009506860590
2023-04-24,36694096.0,37209632.0,36122852.0,36707492.0,23600294939362
2023-04-25,37970484.0,38049312.0,36411472.0,36680140.0,23786715937967
2023-04-26,38035400.0,40116432.0,36573920.0,37960372.0,42627505941527
2023-04-27,39487160.0,40006136.0,38008884.0,38043112.0,36378508813545
2023-04-28,39261964.0,39621140.0,38719420.0,39496840.0,23477301133519
2023-04-29,39139156.0,39412096.0,38924456.0,39257020.0,14268310758925
2023-04-30,39166628.0,40080608.0,38959220.0,39135180.0,19607128620925
2023-05-01,37730208.0,39327888.0,37174268.0,39110824.0,25056616162211
2023-05-02,38507192.0,38757504.0,37446464.0,37724308.0,22063248407190
2023-05-03,38738068.0,39033340.0,37548212.0,38507136.0,25538825413222
2023-05-04,38112156.0,38838332.0,37995404.0,38771452.0,20542136618190
2023-05-05,38924988.0,39096880.0,38109292.0,38117132.0,23639587525597
2023-05-06,38094992.0,39301584.0,37520816.0,38930888.0,20973760205596
2023-05-07,37502532.0,38428296.0,37484596.0,38091040.0,14894738093303
2023-05-08,36643956.0,37980296.0,36119800.0,37496576.0,25302661329101
2023-05-09,36686600.0,36850928.0,36300896.0,36645008.0,18740166094398
2023-05-10,36416524.0,37303792.0,35486976.0,36681112.0,27232903393723
2023-05-11,35884832.0,36365160.0,35675312.0,36415640.0,22227138507707
2023-05-12,35986932.0,36089628.0,34729020.0,35867388.0,25929395322050
2023-05-13,35956644.0,36288692.0,35860576.0,35990660.0,13423521620146
2023-05-14,36155000.0,36450456.0,35793136.0,35963216.0,13445177994154
2023-05-15,36322640.0,36935200.0,35870528.0,36156000.0,19252474366191
2023-05-16,36304736.0,36419024.0,35867976.0,36294352.0,17096813511241
2023-05-17,36574660.0,36627128.0,35585364.0,36303152.0,20210395244517
2023-05-18,35823416.0,36620840.0,35296024.0,36578464.0,20323993096069
2023-05-19,35634940.0,35991548.0,35424220.0,35816132.0,14920464016422
2023-05-20,35952264.0,35986152.0,35572852.0,35633236.0,9335951759493
2023-05-21,35454384.0,36132932.0,35393188.0,35937472.0,11459626783399
2023-05-22,35287412.0,35568568.0,35105516.0,35449176.0,14530586645292
2023-05-23,35943132.0,35985904.0,35170116.0,35293568.0,18082910616976
2023-05-24,34730844.0,35941648.0,34468484.0,35941648.0,21495559019063
2023-05-25,35245524.0,35363796.0,34233036.0,34723780.0,18438822300836
2023-05-26,35361112.0,35683144.0,34915080.0,35242828.0,16822938231443
2023-05-27,35558384.0,35585556.0,35231216.0,35362292.0,10444529598313
2023-05-28,37169456.0,37312040.0,35471564.0,35562096.0,19249628088948
2023-05-29,36758300.0,37627812.0,36503636.0,37156148.0,20112501145272
2023-05-30,36570288.0,36983484.0,36387156.0,36757292.0,17492951918180
2023-05-31,35986840.0,36709704.0,35644176.0,36567884.0,20699132241993
2023-06-01,35219320.0,36090704.0,35192040.0,35985192.0,19276056974230
2023-06-02,35594776.0,35665668.0,34856608.0,35225336.0,19381373343667
2023-06-03,35364180.0,35675252.0,35211196.0,35598348.0,10952848135534
2023-06-04,35421304.0,35798632.0,35224544.0,35364172.0,12226663288359
2023-06-05,33508680.0,35554164.0,33150726.0,35426584.0,27984445939744
2023-06-06,35398160.0,35494864.0,33074212.0,33472274.0,28498703548972
2023-06-07,34478012.0,35480880.0,34190052.0,35394088.0,25558231723931
2023-06-08,34372672.0,34767404.0,34296972.0,34480180.0,15436747567196
2023-06-09,34098248.0,34528180.0,34136116.0,34369700.0,14184505536091
2023-06-10,33288126.0,34163496.0,32838204.0,34100036.0,25589978608605
2023-06-11,33402892.0,33741644.0,33053440.0,33291720.0,13820273147187
2023-06-12,33282900.0,33487736.0,33196210.0,33395318.0,15005271194359
2023-06-13,32863522.0,33555664.0,32642796.0,33283466.0,17933147757519
2023-06-14,32017380.0,33178898.0,31733496.0,32865462.0,18179374777571
2023-06-15,32491612.0,32692852.0,31769202.0,32013554.0,20119417218700
2023-06-16,33628068.0,33819896.0,32209518.0,32490200.0,20851471568908
2023-06-17,33862088.0,34192548.0,33432678.0,33629624.0,14165610620817
2023-06-18,33636124.0,34073160.0,33626340.0,33861808.0,12217129388686
2023-06-19,34465712.0,34629588.0,33684272.0,33635140.0,16464591244837
2023-06-20,36505352.0,36584580.0,34362176.0,34453692.0,28624200763665
2023-06-21,38697076.0,39703372.0,36405516.0,36484504.0,42974971276806
2023-06-22,38842144.0,39342588.0,38559424.0,38656664.0,26818851757965
2023-06-23,40165484.0,41146732.0,38850956.0,38821500.0,31555585189253
2023-06-24,39982424.0,40307692.0,39635112.0,40182844.0,15899186263938
2023-06-25,39888604.0,40622628.0,39689116.0,39977784.0,16624642674876
2023-06-26,39463264.0,40030800.0,39112336.0,39888948.0,21501508160868
2023-06-27,39820936.0,40257056.0,39530476.0,39467420.0,21318032945227
2023-06-28,39392976.0,39840548.0,39156396.0,39831832.0,19078975973117
2023-06-29,40291224.0,40657860.0,39366508.0,39392896.0,17443485306329
2023-06-30,40117228.0,41252112.0,39004928.0,40285936.0,34733631544246
2023-07-01,40265744.0,40333152.0,39921908.0,40110116.0,11960707466607
2023-07-02,40306136.0,40497468.0,39836596.0,40262048.0,13865144278112
2023-07-03,40704332.0,40990328.0,40010448.0,40311068.0,19951953992592
2023-07-04,39902228.0,40736556.0,39744744.0,40704888.0,16608861969271
2023-07-05,39789540.0,40198272.0,39241632.0,39903712.0,16275653177931
2023-07-06,39167624.0,40992120.0,39281160.0,39780392.0,27669663761707
2023-07-07,39404284.0,39460672.0,38958396.0,39165872.0,17382265609333
2023-07-08,39339712.0,39437368.0,39063900.0,39410332.0,9752129741694
2023-07-09,39173472.0,39506272.0,39052952.0,39338504.0,10261456473988
2023-07-10,39534708.0,40330312.0,39058784.0,39175020.0,19274670093906
2023-07-11,39557980.0,39827044.0,39295500.0,39538816.0,15698474926705
2023-07-12,38750108.0,39860944.0,38564576.0,39559656.0,18877586280494
2023-07-13,39885820.0,40294220.0,38535336.0,38744808.0,30014526281080
2023-07-14,38503944.0,39901348.0,38029412.0,39884136.0,26551721383049
2023-07-15,38455376.0,38597508.0,38414324.0,38501040.0,10169450232534
2023-07-16,38396472.0,38635308.0,38193720.0,38457492.0,10810426070191
2023-07-17,38157452.0,38376928.0,37554852.0,38397096.0,16758856483480
2023-07-18,37777212.0,38142956.0,37357752.0,38158948.0,16624515325755
2023-07-19,37873720.0,38202352.0,37779768.0,37784148.0,15355902733817
2023-07-20,38095764.0,38335224.0,37851052.0,37875400.0,18739964161385
2023-07-21,38482084.0,38680456.0,37992520.0,38112508.0,14118140019010
2023-07-22,38305892.0,38588680.0,38167340.0,38482024.0,10130182213846
2023-07-23,38708272.0,39024920.0,38266936.0,38329448.0,11863099628496
2023-07-24,37372128.0,38698132.0,37036156.0,38704568.0,19720194585534
2023-07-25,37250884.0,37479000.0,37248536.0,37374760.0,13085203902476
2023-07-26,37440652.0,37790572.0,37310116.0,37248808.0,17215388597369
2023-07-27,37512908.0,37843156.0,37323136.0,37439156.0,13832034543769
2023-07-28,37334540.0,37676116.0,37334184.0,37514804.0,14285381633819
2023-07-29,37382512.0,37433352.0,37264404.0,37334796.0,8253763870290
2023-07-30,37278904.0,37492344.0,37003788.0,37382736.0,11051063171717
2023-07-31,37364148.0,37623292.0,37242540.0,37282732.0,14900583991578
2023-08-01,38263876.0,38263876.0,36981840.0,37365120.0,23560414270985
2023-08-02,37784948.0,38672428.0,37643528.0,38300512.0,24902243875918
2023-08-03,37860224.0,38231380.0,37743244.0,37797720.0,16582903490047
2023-08-04,37913780.0,38131736.0,37681796.0,37854648.0,15696260009463
2023-08-05,37872096.0,37950780.0,37762128.0,37915472.0,8604533658618
2023-08-06,37872088.0,38017856.0,37770000.0,37874148.0,9480205506614
2023-08-07,38171200.0,38208176.0,37585520.0,37867728.0,17813960395357
2023-08-08,39201748.0,39742236.0,38252724.0,38170468.0,23140780718867
2023-08-09,38873960.0,39529960.0,38616096.0,39203332.0,24169440264063
2023-08-10,38807480.0,38878428.0,38669800.0,38877216.0,15646296232364
2023-08-11,39116600.0,39189816.0,38902668.0,38801296.0,13565690802469
2023-08-12,39140884.0,39206280.0,39063208.0,39119356.0,8242212765108
2023-08-13,38964148.0,39174772.0,38940272.0,39141720.0,9753237308260
2023-08-14,39279784.0,39630080.0,38757972.0,38964612.0,18717581625949
2023-08-15,39060992.0,39284948.0,38929792.0,39279256.0,16926043760743
2023-08-16,38566008.0,39117496.0,38566008.0,39059288.0,20087037672202
2023-08-17,35725964.0,38581884.0,33988020.0,38563352.0,41696650078815
2023-08-18,34910576.0,35868776.0,34406468.0,35687816.0,32199001147151
2023-08-19,34973088.0,35178460.0,34579356.0,34908264.0,14247835739174
2023-08-20,35098480.0,35193516.0,34849944.0,34973968.0,12110549155588
2023-08-21,35031176.0,35147580.0,34691132.0,35097284.0,17930595142620
2023-08-22,34896688.0,35037760.0,34215384.0,35040036.0,19443069363266
2023-08-23,35149252.0,35675776.0,34548288.0,34908508.0,22587299522092
2023-08-24,34756444.0,35025192.0,34382072.0,35149092.0,17099698526647
2023-08-25,34503004.0,34699748.0,34287632.0,34758180.0,16433171423067
2023-08-26,34451068.0,34582104.0,34418504.0,34502428.0,7993779365339
2023-08-27,34558660.0,34658912.0,34393628.0,34450776.0,9158044737776
2023-08-28,34555700.0,34752744.0,34334220.0,34558556.0,14563987016200
2023-08-29,36625112.0,37056180.0,34308132.0,34550848.0,38792708876721
2023-08-30,36142408.0,36651896.0,35785044.0,36623384.0,21639494515634
2023-08-31,34375868.0,36351016.0,34134348.0,36148580.0,26752796768014
2023-09-01,34016964.0,34407196.0,33492372.0,34379244.0,22681113695840
2023-09-02,34106716.0,34240520.0,33954168.0,34017208.0,13316855864052
2023-09-03,34259896.0,34394600.0,34038464.0,34107608.0,11823653838969
2023-09-04,34090932.0,34336576.0,33795948.0,34258056.0,14106111596337
2023-09-05,34340664.0,34435000.0,33931324.0,34094292.0,14778938123430
2023-09-06,34366920.0,34636600.0,33902648.0,34345924.0,17018102677534
2023-09-07,35031184.0,35208644.0,34279280.0,34360348.0,14803111745051
2023-09-08,34617984.0,35195680.0,34257444.0,35037876.0,14455341530358
2023-09-09,34604652.0,34639796.0,34490824.0,34617680.0,7324734888104
2023-09-10,34520216.0,34712396.0,34263340.0,34604028.0,10556360169923
2023-09-11,33334224.0,34441936.0,33057068.0,34519536.0,19341356493462
2023-09-12,34220268.0,35119112.0,33352318.0,33331578.0,24714458342882
2023-09-13,34904232.0,34958152.0,34174284.0,34225848.0,17396110005242
2023-09-14,35246280.0,35622452.0,34682320.0,34904172.0,18342313598672
2023-09-15,35373864.0,35682028.0,34851644.0,35238504.0,15261275554403
2023-09-16,35320140.0,35568060.0,35194656.0,35370548.0,9840334585593
2023-09-17,35275152.0,35386232.0,35156348.0,35319668.0,9005790028271
2023-09-18,35360808.0,36359968.0,35067016.0,35273568.0,20638604180037
2023-09-19,36160992.0,36518800.0,35237460.0,35369492.0,18349109011043
2023-09-20,36176232.0,36352216.0,35795412.0,36159808.0,17708264491967
2023-09-21,35646888.0,36300416.0,35472612.0,36173344.0,17941017180164
2023-09-22,35501132.0,35692140.0,35518460.0,35642088.0,14129555934987
2023-09-23,35500896.0,35574084.0,35422264.0,35499780.0,9890124980465
2023-09-24,35070284.0,35683436.0,35022260.0,35500872.0,10942914508676
2023-09-25,35225500.0,35390300.0,34824492.0,35066208.0,16070497755445
2023-09-26,35506264.0,35599512.0,35314296.0,35220516.0,13523452605200
2023-09-27,35652924.0,36270724.0,35484992.0,35495768.0,15853945607398
2023-09-28,36434444.0,36791444.0,35689596.0,35657112.0,18983392664465
2023-09-29,36409676.0,36555416.0,35956660.0,36438888.0,14065649315247
2023-09-30,36485704.0,36653304.0,36378892.0,36409632.0,7212703617728
2023-10-01,37860244.0,37942020.0,36481884.0,36485000.0,12858199432039
2023-10-02,37305316.0,38678728.0,37103608.0,37850840.0,26820362712790
2023-10-03,37306556.0,37643556.0,37060060.0,37274780.0,15515368801748
2023-10-04,37583528.0,37657812.0,37010368.0,37305324.0,15065314933005
2023-10-05,36918816.0,37931536.0,36900024.0,37582520.0,15994148417781
2023-10-06,37570148.0,37981440.0,36859728.0,36913716.0,18138564108027
2023-10-07,37600048.0,37679704.0,37467744.0,37570396.0,8809617892079
2023-10-08,37554788.0,37779292.0,37293300.0,37603864.0,10643121739967
2023-10-09,37168868.0,37800900.0,36884404.0,37553956.0,16180273357347
2023-10-10,36773696.0,37318696.0,36682232.0,37176312.0,13389678748339
2023-10-11,35979856.0,36787864.0,35635476.0,36775112.0,18273010889172
2023-10-12,36106524.0,36122616.0,35827180.0,35979820.0,12675108127971
2023-10-13,36346540.0,36658180.0,36111152.0,36101236.0,20519654033316
2023-10-14,36345636.0,36490808.0,36281880.0,36351720.0,7290472233315
2023-10-15,36748924.0,36925424.0,36286352.0,36340636.0,9604367226336
2023-10-16,38448660.0,39831052.0,36700744.0,36752948.0,37524379825618
2023-10-17,38457824.0,38726332.0,38026924.0,38452208.0,20128452552941
2023-10-18,38394472.0,39037536.0,38250860.0,38454824.0,17245492927737
2023-10-19,38971628.0,39088364.0,38236036.0,38399996.0,19605437048233
2023-10-20,40081776.0,40668824.0,38859516.0,38989276.0,29080875982523
2023-10-21,40399728.0,40898096.0,39810096.0,40082360.0,15584357022570
2023-10-22,40501948.0,40779200.0,40132232.0,40400056.0,14106350360403
2023-10-23,44407904.0,46175548.0,40699992.0,40700164.0,51491079129615
2023-10-24,45568060.0,47243012.0,44239472.0,44395920.0,60398481072335
2023-10-25,46684732.0,47494456.0,45515484.0,45587572.0,34170860067580
2023-10-26,46157296.0,47301572.0,45854332.0,46686716.0,26252774893200
2023-10-27,45989148.0,46417712.0,45348664.0,46157096.0,22266464540569
2023-10-28,46232964.0,46653140.0,45941688.0,45986332.0,13779643871485
2023-10-29,46841244.0,47119508.0,46040368.0,46232688.0,15135681332808
2023-10-30,46457872.0,46993024.0,46033316.0,46832104.0,23139632782292
2023-10-31,46866904.0,46957692.0,45979596.0,46454792.0,21303394013231
2023-11-01,47779036.0,47918900.0,46228824.0,46852704.0,30263668039599
2023-11-02,46618620.0,48184396.0,45898600.0,47784868.0,28018157917905
2023-11-03,45465136.0,46624268.0,45008980.0,46624268.0,22460677199165
2023-11-04,45923124.0,46150676.0,45313772.0,45470368.0,12515877610681
2023-11-05,45876884.0,46257760.0,45284384.0,45933352.0,16247317395243
2023-11-06,45498724.0,45738436.0,45172288.0,45870908.0,16483405347004
2023-11-07,46252960.0,46842536.0,45252920.0,45512260.0,24578861945760
2023-11-08,46676900.0,47120832.0,46060848.0,46221532.0,22641682174037
2023-11-09,48332116.0,49633904.0,46607548.0,46648568.0,49740923069112
2023-11-10,49260784.0,49498192.0,47987536.0,48344140.0,29982730919902
2023-11-11,49028540.0,49383724.0,48547492.0,49255636.0,18382406353171
2023-11-12,48864772.0,49146884.0,48554688.0,49023180.0,15225639882661
2023-11-13,48167964.0,49432848.0,48059560.0,48885588.0,25148271932005
2023-11-14,46385260.0,48870912.0,45639596.0,48154016.0,31139710419237
2023-11-15,49353180.0,49541528.0,46011124.0,46398928.0,35653895512416
2023-11-16,46742512.0,49423272.0,45924728.0,49352396.0,33623518133034
2023-11-17,47443208.0,47582956.0,46534404.0,46755512.0,29097285955989
2023-11-18,47428972.0,47757708.0,46972140.0,47480400.0,15408802130407
2023-11-19,48461776.0,48620964.0,47207156.0,47429056.0,16742162121023
2023-11-20,48292056.0,48708496.0,47668132.0,48445608.0,26916128440118
2023-11-21,46420436.0,48410696.0,46420436.0,48282008.0,32627155096607
2023-11-22,48673304.0,49286468.0,46235292.0,46346220.0,31723763813762
2023-11-23,49158160.0,48916100.0,48056060.0,48657824.0,18739281935840
2023-11-24,49187300.0,50060384.0,48425104.0,49166988.0,29891568565890
2023-11-25,49287068.0,49411780.0,49053164.0,49188776.0,11865853329893
2023-11-26,48934800.0,49416528.0,48557360.0,49287116.0,17945960116085
2023-11-27,48371372.0,48965028.0,47814928.0,48902248.0,24673683798087
2023-11-28,48729848.0,49445852.0,47719588.0,48363352.0,27946579621534
2023-11-29,48841112.0,49483228.0,48559644.0,48723432.0,26741826943968
2023-11-30,48938432.0,49173200.0,48759792.0,48844500.0,23508436976419
2023-12-01,50095544.0,50617920.0,48914992.0,48945260.0,30445175673299
2023-12-02,51082308.0,51344480.0,50048732.0,50096232.0,20101015984726
2023-12-03,51746480.0,51949968.0,50851760.0,51076972.0,20411682786240
2023-12-04,54960372.0,55533192.0,51746784.0,51746784.0,52179668564709
2023-12-05,57911392.0,58340996.0,54432324.0,54968440.0,47705456141590
2023-12-06,57514276.0,58154580.0,57201976.0,57910572.0,39322927445560
2023-12-07,56868380.0,58308672.0,56622360.0,57544100.0,36301785044570
2023-12-08,58196564.0,58887372.0,56455324.0,56869000.0,32178728613395
2023-12-09,57615984.0,58453056.0,57486340.0,58214248.0,22885395814233
2023-12-10,57676484.0,58022664.0,57430896.0,57619140.0,17127163522922
2023-12-11,54231496.0,57714260.0,52961548.0,57692712.0,53427879009013
2023-12-12,54346948.0,55167772.0,53482952.0,54224788.0,32489362388345
2023-12-13,55458920.0,56239828.0,53661032.0,54370868.0,34650409569741
2023-12-14,55412260.0,55915380.0,54017340.0,55450544.0,32943591489987
2023-12-15,54439520.0,55804272.0,54162856.0,55417772.0,25498878034790
